"","Date","country","location","variable","value","dataSource","val.approx"
"5559",2014-11-10,NA,NA,NA,NA,NA,40
"5560",2014-11-11,NA,NA,NA,NA,NA,40
"5561",2014-11-12,NA,NA,NA,NA,NA,40
"5562",2014-11-13,NA,NA,NA,NA,NA,40
"5563",2014-11-14,NA,NA,NA,NA,NA,40
"5564",2014-11-15,NA,NA,NA,NA,NA,40
"5565",2014-11-16,"Sierra Leone","WESTERN RURAL","CASES",102,"Situation report",102
"5566",2014-06-29,"Liberia","BOMI","CASES",1,"Patient database",1
"5567",2014-06-30,NA,NA,NA,NA,NA,1
"5568",2014-07-01,NA,NA,NA,NA,NA,1
"5569",2014-07-02,NA,NA,NA,NA,NA,1
"5570",2014-07-03,NA,NA,NA,NA,NA,1
"5571",2014-07-04,NA,NA,NA,NA,NA,1
"5572",2014-07-05,NA,NA,NA,NA,NA,1
"5573",2014-07-06,NA,NA,NA,NA,NA,1
"5574",2014-07-07,NA,NA,NA,NA,NA,1
"5575",2014-07-08,NA,NA,NA,NA,NA,1
"5576",2014-07-09,NA,NA,NA,NA,NA,1
"5577",2014-07-10,NA,NA,NA,NA,NA,1
"5578",2014-07-11,NA,NA,NA,NA,NA,1
"5579",2014-07-12,NA,NA,NA,NA,NA,1
"5580",2014-07-13,"Liberia","BOMI","CASES",3,"Patient database",3
"5581",2014-07-14,NA,NA,NA,NA,NA,3
"5582",2014-07-15,NA,NA,NA,NA,NA,3
"5583",2014-07-16,NA,NA,NA,NA,NA,3
"5584",2014-07-17,NA,NA,NA,NA,NA,3
"5585",2014-07-18,NA,NA,NA,NA,NA,3
"5586",2014-07-19,NA,NA,NA,NA,NA,3
"5587",2014-07-20,"Liberia","BOMI","CASES",3,"Patient database",3
"5588",2014-07-21,NA,NA,NA,NA,NA,3
"5589",2014-07-22,NA,NA,NA,NA,NA,3
"5590",2014-07-23,NA,NA,NA,NA,NA,3
"5591",2014-07-24,NA,NA,NA,NA,NA,3
"5592",2014-07-25,NA,NA,NA,NA,NA,3
"5593",2014-07-26,NA,NA,NA,NA,NA,3
"5594",2014-07-27,"Liberia","BOMI","CASES",19,"Patient database",19
"5595",2014-07-28,NA,NA,NA,NA,NA,19
"5596",2014-07-29,NA,NA,NA,NA,NA,19
"5597",2014-07-30,NA,NA,NA,NA,NA,19
"5598",2014-07-31,NA,NA,NA,NA,NA,19
"5599",2014-08-01,NA,NA,NA,NA,NA,19
"5600",2014-08-02,NA,NA,NA,NA,NA,19
"5601",2014-08-03,"Liberia","BOMI","CASES",23,"Patient database",23
"5602",2014-08-04,NA,NA,NA,NA,NA,23
"5603",2014-08-05,NA,NA,NA,NA,NA,23
"5604",2014-08-06,NA,NA,NA,NA,NA,23
"5605",2014-08-07,NA,NA,NA,NA,NA,23
"5606",2014-08-08,NA,NA,NA,NA,NA,23
"5607",2014-08-09,NA,NA,NA,NA,NA,23
"5608",2014-08-10,"Liberia","BOMI","CASES",10,"Patient database",10
"5609",2014-08-11,NA,NA,NA,NA,NA,10
"5610",2014-08-12,NA,NA,NA,NA,NA,10
"5611",2014-08-13,NA,NA,NA,NA,NA,10
"5612",2014-08-14,NA,NA,NA,NA,NA,10
"5613",2014-08-15,NA,NA,NA,NA,NA,10
"5614",2014-08-16,NA,NA,NA,NA,NA,10
"5615",2014-08-17,"Liberia","BOMI","CASES",17,"Patient database",17
"5616",2014-08-18,NA,NA,NA,NA,NA,17
"5617",2014-08-19,NA,NA,NA,NA,NA,17
"5618",2014-08-20,NA,NA,NA,NA,NA,17
"5619",2014-08-21,NA,NA,NA,NA,NA,17
"5620",2014-08-22,NA,NA,NA,NA,NA,17
"5621",2014-08-23,NA,NA,NA,NA,NA,17
"5622",2014-08-24,"Liberia","BOMI","CASES",4,"Patient database",4
"5623",2014-08-25,NA,NA,NA,NA,NA,4
"5624",2014-08-26,NA,NA,NA,NA,NA,4
"5625",2014-08-27,NA,NA,NA,NA,NA,4
"5626",2014-08-28,NA,NA,NA,NA,NA,4
"5627",2014-08-29,NA,NA,NA,NA,NA,4
"5628",2014-08-30,NA,NA,NA,NA,NA,4
"5629",2014-08-31,"Liberia","BOMI","CASES",6,"Patient database",6
"5630",2014-09-01,NA,NA,NA,NA,NA,6
"5631",2014-09-02,NA,NA,NA,NA,NA,6
"5632",2014-09-03,NA,NA,NA,NA,NA,6
"5633",2014-09-04,NA,NA,NA,NA,NA,6
"5634",2014-09-05,NA,NA,NA,NA,NA,6
"5635",2014-09-06,NA,NA,NA,NA,NA,6
"5636",2014-09-07,"Liberia","BOMI","CASES",23,"Patient database",23
"5637",2014-09-08,NA,NA,NA,NA,NA,23
"5638",2014-09-09,NA,NA,NA,NA,NA,23
"5639",2014-09-10,NA,NA,NA,NA,NA,23
"5640",2014-09-11,NA,NA,NA,NA,NA,23
"5641",2014-09-12,NA,NA,NA,NA,NA,23
"5642",2014-09-13,NA,NA,NA,NA,NA,23
"5643",2014-09-14,"Liberia","BOMI","CASES",7,"Patient database",7
"5644",2014-09-15,NA,NA,NA,NA,NA,7
"5645",2014-09-16,NA,NA,NA,NA,NA,7
"5646",2014-09-17,NA,NA,NA,NA,NA,7
"5647",2014-09-18,NA,NA,NA,NA,NA,7
"5648",2014-09-19,NA,NA,NA,NA,NA,7
"5649",2014-09-20,NA,NA,NA,NA,NA,7
"5650",2014-09-21,"Liberia","BOMI","CASES",19,"Patient database",10.5
"5651",2014-09-21,"Liberia","BOMI","CASES",2,"Situation report",10.5
"5652",2014-09-22,NA,NA,NA,NA,NA,10.5
"5653",2014-09-23,NA,NA,NA,NA,NA,10.5
"5654",2014-09-24,NA,NA,NA,NA,NA,10.5
"5655",2014-09-25,NA,NA,NA,NA,NA,10.5
"5656",2014-09-26,NA,NA,NA,NA,NA,10.5
"5657",2014-09-27,NA,NA,NA,NA,NA,10.5
"5658",2014-09-28,"Liberia","BOMI","CASES",4,"Patient database",2
"5659",2014-09-28,"Liberia","BOMI","CASES",0,"Situation report",2
"5660",2014-09-29,NA,NA,NA,NA,NA,2
"5661",2014-09-30,NA,NA,NA,NA,NA,2
"5662",2014-10-01,NA,NA,NA,NA,NA,2
"5663",2014-10-02,NA,NA,NA,NA,NA,2
"5664",2014-10-03,NA,NA,NA,NA,NA,2
"5665",2014-10-04,NA,NA,NA,NA,NA,2
"5666",2014-10-05,"Liberia","BOMI","CASES",4,"Patient database",3
"5667",2014-10-05,"Liberia","BOMI","CASES",2,"Situation report",3
"5668",2014-10-06,NA,NA,NA,NA,NA,3
"5669",2014-10-07,NA,NA,NA,NA,NA,3
"5670",2014-10-08,NA,NA,NA,NA,NA,3
"5671",2014-10-09,NA,NA,NA,NA,NA,3
"5672",2014-10-10,NA,NA,NA,NA,NA,3
"5673",2014-10-11,NA,NA,NA,NA,NA,3
"5674",2014-10-12,"Liberia","BOMI","CASES",7,"Patient database",4.5
"5675",2014-10-12,"Liberia","BOMI","CASES",2,"Situation report",4.5
"5676",2014-10-13,NA,NA,NA,NA,NA,4.5
"5677",2014-10-14,NA,NA,NA,NA,NA,4.5
"5678",2014-10-15,NA,NA,NA,NA,NA,4.5
"5679",2014-10-16,NA,NA,NA,NA,NA,4.5
"5680",2014-10-17,NA,NA,NA,NA,NA,4.5
"5681",2014-10-18,NA,NA,NA,NA,NA,4.5
"5682",2014-10-19,"Liberia","BOMI","CASES",6,"Patient database",3
"5683",2014-10-19,"Liberia","BOMI","CASES",0,"Situation report",3
"5684",2014-10-20,NA,NA,NA,NA,NA,3
"5685",2014-10-21,NA,NA,NA,NA,NA,3
"5686",2014-10-22,NA,NA,NA,NA,NA,3
"5687",2014-10-23,NA,NA,NA,NA,NA,3
"5688",2014-10-24,NA,NA,NA,NA,NA,3
"5689",2014-10-25,NA,NA,NA,NA,NA,3
"5690",2014-10-26,"Liberia","BOMI","CASES",2,"Patient database",1
"5691",2014-10-26,"Liberia","BOMI","CASES",0,"Situation report",1
"5692",2014-10-27,NA,NA,NA,NA,NA,1
"5693",2014-10-28,NA,NA,NA,NA,NA,1
"5694",2014-10-29,NA,NA,NA,NA,NA,1
"5695",2014-10-30,NA,NA,NA,NA,NA,1
"5696",2014-10-31,NA,NA,NA,NA,NA,1
"5697",2014-11-01,NA,NA,NA,NA,NA,1
"5698",2014-11-02,"Liberia","BOMI","CASES",3,"Patient database",1.5
"5699",2014-11-02,"Liberia","BOMI","CASES",0,"Situation report",1.5
"5700",2014-11-03,NA,NA,NA,NA,NA,1.5
"5701",2014-11-04,NA,NA,NA,NA,NA,1.5
"5702",2014-11-05,NA,NA,NA,NA,NA,1.5
"5703",2014-11-06,NA,NA,NA,NA,NA,1.5
"5704",2014-11-07,NA,NA,NA,NA,NA,1.5
"5705",2014-11-08,NA,NA,NA,NA,NA,1.5
"5706",2014-11-09,"Liberia","BOMI","CASES",14,"Patient database",7
"5707",2014-11-09,"Liberia","BOMI","CASES",0,"Situation report",7
"5708",2014-11-10,NA,NA,NA,NA,NA,7
"5709",2014-11-11,NA,NA,NA,NA,NA,7
"5710",2014-11-12,NA,NA,NA,NA,NA,7
"5711",2014-11-13,NA,NA,NA,NA,NA,7
"5712",2014-11-14,NA,NA,NA,NA,NA,7
"5713",2014-11-15,NA,NA,NA,NA,NA,7
"5714",2014-11-16,"Liberia","BOMI","CASES",0,"Situation report",0
"5715",2014-07-06,"Liberia","BONG","CASES",1,"Patient database",1
"5716",2014-07-07,NA,NA,NA,NA,NA,1
"5717",2014-07-08,NA,NA,NA,NA,NA,1
"5718",2014-07-09,NA,NA,NA,NA,NA,1
"5719",2014-07-10,NA,NA,NA,NA,NA,1
"5720",2014-07-11,NA,NA,NA,NA,NA,1
"5721",2014-07-12,NA,NA,NA,NA,NA,1
"5722",2014-07-13,"Liberia","BONG","CASES",2,"Patient database",2
"5723",2014-07-14,NA,NA,NA,NA,NA,2
"5724",2014-07-15,NA,NA,NA,NA,NA,2
"5725",2014-07-16,NA,NA,NA,NA,NA,2
"5726",2014-07-17,NA,NA,NA,NA,NA,2
"5727",2014-07-18,NA,NA,NA,NA,NA,2
"5728",2014-07-19,NA,NA,NA,NA,NA,2
"5729",2014-07-20,"Liberia","BONG","CASES",5,"Patient database",5
"5730",2014-07-21,NA,NA,NA,NA,NA,5
"5731",2014-07-22,NA,NA,NA,NA,NA,5
"5732",2014-07-23,NA,NA,NA,NA,NA,5
"5733",2014-07-24,NA,NA,NA,NA,NA,5
"5734",2014-07-25,NA,NA,NA,NA,NA,5
"5735",2014-07-26,NA,NA,NA,NA,NA,5
"5736",2014-07-27,"Liberia","BONG","CASES",5,"Patient database",5
"5737",2014-07-28,NA,NA,NA,NA,NA,5
"5738",2014-07-29,NA,NA,NA,NA,NA,5
"5739",2014-07-30,NA,NA,NA,NA,NA,5
"5740",2014-07-31,NA,NA,NA,NA,NA,5
"5741",2014-08-01,NA,NA,NA,NA,NA,5
"5742",2014-08-02,NA,NA,NA,NA,NA,5
"5743",2014-08-03,NA,NA,NA,NA,NA,5
"5744",2014-08-04,NA,NA,NA,NA,NA,5
"5745",2014-08-05,NA,NA,NA,NA,NA,5
"5746",2014-08-06,NA,NA,NA,NA,NA,5
"5747",2014-08-07,NA,NA,NA,NA,NA,5
"5748",2014-08-08,NA,NA,NA,NA,NA,5
"5749",2014-08-09,NA,NA,NA,NA,NA,5
"5750",2014-08-10,"Liberia","BONG","CASES",3,"Patient database",3
"5751",2014-08-11,NA,NA,NA,NA,NA,3
"5752",2014-08-12,NA,NA,NA,NA,NA,3
"5753",2014-08-13,NA,NA,NA,NA,NA,3
"5754",2014-08-14,NA,NA,NA,NA,NA,3
"5755",2014-08-15,NA,NA,NA,NA,NA,3
"5756",2014-08-16,NA,NA,NA,NA,NA,3
"5757",2014-08-17,"Liberia","BONG","CASES",10,"Patient database",10
"5758",2014-08-18,NA,NA,NA,NA,NA,10
"5759",2014-08-19,NA,NA,NA,NA,NA,10
"5760",2014-08-20,NA,NA,NA,NA,NA,10
"5761",2014-08-21,NA,NA,NA,NA,NA,10
"5762",2014-08-22,NA,NA,NA,NA,NA,10
"5763",2014-08-23,NA,NA,NA,NA,NA,10
"5764",2014-08-24,"Liberia","BONG","CASES",15,"Patient database",15
"5765",2014-08-25,NA,NA,NA,NA,NA,15
"5766",2014-08-26,NA,NA,NA,NA,NA,15
"5767",2014-08-27,NA,NA,NA,NA,NA,15
"5768",2014-08-28,NA,NA,NA,NA,NA,15
"5769",2014-08-29,NA,NA,NA,NA,NA,15
"5770",2014-08-30,NA,NA,NA,NA,NA,15
"5771",2014-08-31,"Liberia","BONG","CASES",8,"Patient database",8
"5772",2014-09-01,NA,NA,NA,NA,NA,8
"5773",2014-09-02,NA,NA,NA,NA,NA,8
"5774",2014-09-03,NA,NA,NA,NA,NA,8
"5775",2014-09-04,NA,NA,NA,NA,NA,8
"5776",2014-09-05,NA,NA,NA,NA,NA,8
"5777",2014-09-06,NA,NA,NA,NA,NA,8
"5778",2014-09-07,"Liberia","BONG","CASES",17,"Patient database",17
"5779",2014-09-08,NA,NA,NA,NA,NA,17
"5780",2014-09-09,NA,NA,NA,NA,NA,17
"5781",2014-09-10,NA,NA,NA,NA,NA,17
"5782",2014-09-11,NA,NA,NA,NA,NA,17
"5783",2014-09-12,NA,NA,NA,NA,NA,17
"5784",2014-09-13,NA,NA,NA,NA,NA,17
"5785",2014-09-14,"Liberia","BONG","CASES",12,"Patient database",12
"5786",2014-09-15,NA,NA,NA,NA,NA,12
"5787",2014-09-16,NA,NA,NA,NA,NA,12
"5788",2014-09-17,NA,NA,NA,NA,NA,12
"5789",2014-09-18,NA,NA,NA,NA,NA,12
"5790",2014-09-19,NA,NA,NA,NA,NA,12
"5791",2014-09-20,NA,NA,NA,NA,NA,12
"5792",2014-09-21,"Liberia","BONG","CASES",15,"Patient database",15.5
"5793",2014-09-21,"Liberia","BONG","CASES",16,"Situation report",15.5
"5794",2014-09-22,NA,NA,NA,NA,NA,15.5
"5795",2014-09-23,NA,NA,NA,NA,NA,15.5
"5796",2014-09-24,NA,NA,NA,NA,NA,15.5
"5797",2014-09-25,NA,NA,NA,NA,NA,15.5
"5798",2014-09-26,NA,NA,NA,NA,NA,15.5
"5799",2014-09-27,NA,NA,NA,NA,NA,15.5
"5800",2014-09-28,"Liberia","BONG","CASES",17,"Patient database",17.5
"5801",2014-09-28,"Liberia","BONG","CASES",18,"Situation report",17.5
"5802",2014-09-29,NA,NA,NA,NA,NA,17.5
"5803",2014-09-30,NA,NA,NA,NA,NA,17.5
"5804",2014-10-01,NA,NA,NA,NA,NA,17.5
"5805",2014-10-02,NA,NA,NA,NA,NA,17.5
"5806",2014-10-03,NA,NA,NA,NA,NA,17.5
"5807",2014-10-04,NA,NA,NA,NA,NA,17.5
"5808",2014-10-05,"Liberia","BONG","CASES",11,"Patient database",10
"5809",2014-10-05,"Liberia","BONG","CASES",9,"Situation report",10
"5810",2014-10-06,NA,NA,NA,NA,NA,10
"5811",2014-10-07,NA,NA,NA,NA,NA,10
"5812",2014-10-08,NA,NA,NA,NA,NA,10
"5813",2014-10-09,NA,NA,NA,NA,NA,10
"5814",2014-10-10,NA,NA,NA,NA,NA,10
"5815",2014-10-11,NA,NA,NA,NA,NA,10
"5816",2014-10-12,"Liberia","BONG","CASES",4,"Patient database",15
"5817",2014-10-12,"Liberia","BONG","CASES",26,"Situation report",15
"5818",2014-10-13,NA,NA,NA,NA,NA,15
"5819",2014-10-14,NA,NA,NA,NA,NA,15
"5820",2014-10-15,NA,NA,NA,NA,NA,15
"5821",2014-10-16,NA,NA,NA,NA,NA,15
"5822",2014-10-17,NA,NA,NA,NA,NA,15
"5823",2014-10-18,NA,NA,NA,NA,NA,15
"5824",2014-10-19,"Liberia","BONG","CASES",11,"Situation report",11
"5825",2014-10-20,NA,NA,NA,NA,NA,11
"5826",2014-10-21,NA,NA,NA,NA,NA,11
"5827",2014-10-22,NA,NA,NA,NA,NA,11
"5828",2014-10-23,NA,NA,NA,NA,NA,11
"5829",2014-10-24,NA,NA,NA,NA,NA,11
"5830",2014-10-25,NA,NA,NA,NA,NA,11
"5831",2014-10-26,"Liberia","BONG","CASES",4,"Situation report",4
"5832",2014-10-27,NA,NA,NA,NA,NA,4
"5833",2014-10-28,NA,NA,NA,NA,NA,4
"5834",2014-10-29,NA,NA,NA,NA,NA,4
"5835",2014-10-30,NA,NA,NA,NA,NA,4
"5836",2014-10-31,NA,NA,NA,NA,NA,4
"5837",2014-11-01,NA,NA,NA,NA,NA,4
"5838",2014-11-02,"Liberia","BONG","CASES",7,"Situation report",7
"5839",2014-11-03,NA,NA,NA,NA,NA,7
"5840",2014-11-04,NA,NA,NA,NA,NA,7
"5841",2014-11-05,NA,NA,NA,NA,NA,7
"5842",2014-11-06,NA,NA,NA,NA,NA,7
"5843",2014-11-07,NA,NA,NA,NA,NA,7
"5844",2014-11-08,NA,NA,NA,NA,NA,7
"5845",2014-11-09,"Liberia","BONG","CASES",3,"Situation report",3
"5846",2014-11-10,NA,NA,NA,NA,NA,3
"5847",2014-11-11,NA,NA,NA,NA,NA,3
"5848",2014-11-12,NA,NA,NA,NA,NA,3
"5849",2014-11-13,NA,NA,NA,NA,NA,3
"5850",2014-11-14,NA,NA,NA,NA,NA,3
"5851",2014-11-15,NA,NA,NA,NA,NA,3
"5852",2014-11-16,"Liberia","BONG","CASES",12,"Situation report",12
"5853",2014-08-10,"Liberia","GBARPOLU","CASES",1,"Patient database",1
"5854",2014-08-11,NA,NA,NA,NA,NA,1
"5855",2014-08-12,NA,NA,NA,NA,NA,1
"5856",2014-08-13,NA,NA,NA,NA,NA,1
"5857",2014-08-14,NA,NA,NA,NA,NA,1
"5858",2014-08-15,NA,NA,NA,NA,NA,1
"5859",2014-08-16,NA,NA,NA,NA,NA,1
"5860",2014-08-17,NA,NA,NA,NA,NA,1
"5861",2014-08-18,NA,NA,NA,NA,NA,1
"5862",2014-08-19,NA,NA,NA,NA,NA,1
"5863",2014-08-20,NA,NA,NA,NA,NA,1
"5864",2014-08-21,NA,NA,NA,NA,NA,1
"5865",2014-08-22,NA,NA,NA,NA,NA,1
"5866",2014-08-23,NA,NA,NA,NA,NA,1
"5867",2014-08-24,NA,NA,NA,NA,NA,1
"5868",2014-08-25,NA,NA,NA,NA,NA,1
"5869",2014-08-26,NA,NA,NA,NA,NA,1
"5870",2014-08-27,NA,NA,NA,NA,NA,1
"5871",2014-08-28,NA,NA,NA,NA,NA,1
"5872",2014-08-29,NA,NA,NA,NA,NA,1
"5873",2014-08-30,NA,NA,NA,NA,NA,1
"5874",2014-08-31,NA,NA,NA,NA,NA,1
"5875",2014-09-01,NA,NA,NA,NA,NA,1
"5876",2014-09-02,NA,NA,NA,NA,NA,1
"5877",2014-09-03,NA,NA,NA,NA,NA,1
"5878",2014-09-04,NA,NA,NA,NA,NA,1
"5879",2014-09-05,NA,NA,NA,NA,NA,1
"5880",2014-09-06,NA,NA,NA,NA,NA,1
"5881",2014-09-07,"Liberia","GBARPOLU","CASES",1,"Patient database",1
"5882",2014-09-08,NA,NA,NA,NA,NA,1
"5883",2014-09-09,NA,NA,NA,NA,NA,1
"5884",2014-09-10,NA,NA,NA,NA,NA,1
"5885",2014-09-11,NA,NA,NA,NA,NA,1
"5886",2014-09-12,NA,NA,NA,NA,NA,1
"5887",2014-09-13,NA,NA,NA,NA,NA,1
"5888",2014-09-14,"Liberia","GBARPOLU","CASES",1,"Patient database",1
"5889",2014-09-15,NA,NA,NA,NA,NA,1
"5890",2014-09-16,NA,NA,NA,NA,NA,1
"5891",2014-09-17,NA,NA,NA,NA,NA,1
"5892",2014-09-18,NA,NA,NA,NA,NA,1
"5893",2014-09-19,NA,NA,NA,NA,NA,1
"5894",2014-09-20,NA,NA,NA,NA,NA,1
"5895",2014-09-21,"Liberia","GBARPOLU","CASES",1,"Patient database",0.5
"5896",2014-09-21,"Liberia","GBARPOLU","CASES",0,"Situation report",0.5
"5897",2014-09-22,NA,NA,NA,NA,NA,0.5
"5898",2014-09-23,NA,NA,NA,NA,NA,0.5
"5899",2014-09-24,NA,NA,NA,NA,NA,0.5
"5900",2014-09-25,NA,NA,NA,NA,NA,0.5
"5901",2014-09-26,NA,NA,NA,NA,NA,0.5
"5902",2014-09-27,NA,NA,NA,NA,NA,0.5
"5903",2014-09-28,"Liberia","GBARPOLU","CASES",2,"Patient database",1
"5904",2014-09-28,"Liberia","GBARPOLU","CASES",0,"Situation report",1
"5905",2014-09-29,NA,NA,NA,NA,NA,1
"5906",2014-09-30,NA,NA,NA,NA,NA,1
"5907",2014-10-01,NA,NA,NA,NA,NA,1
"5908",2014-10-02,NA,NA,NA,NA,NA,1
"5909",2014-10-03,NA,NA,NA,NA,NA,1
"5910",2014-10-04,NA,NA,NA,NA,NA,1
"5911",2014-10-05,"Liberia","GBARPOLU","CASES",2,"Patient database",1
"5912",2014-10-05,"Liberia","GBARPOLU","CASES",0,"Situation report",1
"5913",2014-10-06,NA,NA,NA,NA,NA,1
"5914",2014-10-07,NA,NA,NA,NA,NA,1
"5915",2014-10-08,NA,NA,NA,NA,NA,1
"5916",2014-10-09,NA,NA,NA,NA,NA,1
"5917",2014-10-10,NA,NA,NA,NA,NA,1
"5918",2014-10-11,NA,NA,NA,NA,NA,1
"5919",2014-10-12,"Liberia","GBARPOLU","CASES",6,"Situation report",6
"5920",2014-10-13,NA,NA,NA,NA,NA,6
"5921",2014-10-14,NA,NA,NA,NA,NA,6
"5922",2014-10-15,NA,NA,NA,NA,NA,6
"5923",2014-10-16,NA,NA,NA,NA,NA,6
"5924",2014-10-17,NA,NA,NA,NA,NA,6
"5925",2014-10-18,NA,NA,NA,NA,NA,6
"5926",2014-10-19,"Liberia","GBARPOLU","CASES",4,"Situation report",4
"5927",2014-10-20,NA,NA,NA,NA,NA,4
"5928",2014-10-21,NA,NA,NA,NA,NA,4
"5929",2014-10-22,NA,NA,NA,NA,NA,4
"5930",2014-10-23,NA,NA,NA,NA,NA,4
"5931",2014-10-24,NA,NA,NA,NA,NA,4
"5932",2014-10-25,NA,NA,NA,NA,NA,4
"5933",2014-10-26,"Liberia","GBARPOLU","CASES",0,"Situation report",0
"5934",2014-10-27,NA,NA,NA,NA,NA,0
"5935",2014-10-28,NA,NA,NA,NA,NA,0
"5936",2014-10-29,NA,NA,NA,NA,NA,0
"5937",2014-10-30,NA,NA,NA,NA,NA,0
"5938",2014-10-31,NA,NA,NA,NA,NA,0
"5939",2014-11-01,NA,NA,NA,NA,NA,0
"5940",2014-11-02,"Liberia","GBARPOLU","CASES",0,"Situation report",0
"5941",2014-11-03,NA,NA,NA,NA,NA,0
"5942",2014-11-04,NA,NA,NA,NA,NA,0
"5943",2014-11-05,NA,NA,NA,NA,NA,0
"5944",2014-11-06,NA,NA,NA,NA,NA,0
"5945",2014-11-07,NA,NA,NA,NA,NA,0
"5946",2014-11-08,NA,NA,NA,NA,NA,0
"5947",2014-11-09,"Liberia","GBARPOLU","CASES",0,"Situation report",0
"5948",2014-11-10,NA,NA,NA,NA,NA,0
"5949",2014-11-11,NA,NA,NA,NA,NA,0
"5950",2014-11-12,NA,NA,NA,NA,NA,0
"5951",2014-11-13,NA,NA,NA,NA,NA,0
"5952",2014-11-14,NA,NA,NA,NA,NA,0
"5953",2014-11-15,NA,NA,NA,NA,NA,0
"5954",2014-11-16,"Liberia","GBARPOLU","CASES",0,"Situation report",0
"5955",2014-07-13,"Liberia","GRAND BASSA","CASES",1,"Patient database",1
"5956",2014-07-14,NA,NA,NA,NA,NA,1
"5957",2014-07-15,NA,NA,NA,NA,NA,1
"5958",2014-07-16,NA,NA,NA,NA,NA,1
"5959",2014-07-17,NA,NA,NA,NA,NA,1
"5960",2014-07-18,NA,NA,NA,NA,NA,1
"5961",2014-07-19,NA,NA,NA,NA,NA,1
"5962",2014-07-20,NA,NA,NA,NA,NA,1
"5963",2014-07-21,NA,NA,NA,NA,NA,1
"5964",2014-07-22,NA,NA,NA,NA,NA,1
"5965",2014-07-23,NA,NA,NA,NA,NA,1
"5966",2014-07-24,NA,NA,NA,NA,NA,1
"5967",2014-07-25,NA,NA,NA,NA,NA,1
"5968",2014-07-26,NA,NA,NA,NA,NA,1
"5969",2014-07-27,"Liberia","GRAND BASSA","CASES",2,"Patient database",2
"5970",2014-07-28,NA,NA,NA,NA,NA,2
"5971",2014-07-29,NA,NA,NA,NA,NA,2
"5972",2014-07-30,NA,NA,NA,NA,NA,2
"5973",2014-07-31,NA,NA,NA,NA,NA,2
"5974",2014-08-01,NA,NA,NA,NA,NA,2
"5975",2014-08-02,NA,NA,NA,NA,NA,2
"5976",2014-08-03,"Liberia","GRAND BASSA","CASES",1,"Patient database",1
"5977",2014-08-04,NA,NA,NA,NA,NA,1
"5978",2014-08-05,NA,NA,NA,NA,NA,1
"5979",2014-08-06,NA,NA,NA,NA,NA,1
"5980",2014-08-07,NA,NA,NA,NA,NA,1
"5981",2014-08-08,NA,NA,NA,NA,NA,1
"5982",2014-08-09,NA,NA,NA,NA,NA,1
"5983",2014-08-10,"Liberia","GRAND BASSA","CASES",7,"Patient database",7
"5984",2014-08-11,NA,NA,NA,NA,NA,7
"5985",2014-08-12,NA,NA,NA,NA,NA,7
"5986",2014-08-13,NA,NA,NA,NA,NA,7
"5987",2014-08-14,NA,NA,NA,NA,NA,7
"5988",2014-08-15,NA,NA,NA,NA,NA,7
"5989",2014-08-16,NA,NA,NA,NA,NA,7
"5990",2014-08-17,"Liberia","GRAND BASSA","CASES",8,"Patient database",8
"5991",2014-08-18,NA,NA,NA,NA,NA,8
"5992",2014-08-19,NA,NA,NA,NA,NA,8
"5993",2014-08-20,NA,NA,NA,NA,NA,8
"5994",2014-08-21,NA,NA,NA,NA,NA,8
"5995",2014-08-22,NA,NA,NA,NA,NA,8
"5996",2014-08-23,NA,NA,NA,NA,NA,8
"5997",2014-08-24,"Liberia","GRAND BASSA","CASES",8,"Patient database",8
"5998",2014-08-25,NA,NA,NA,NA,NA,8
"5999",2014-08-26,NA,NA,NA,NA,NA,8
"6000",2014-08-27,NA,NA,NA,NA,NA,8
"6001",2014-08-28,NA,NA,NA,NA,NA,8
"6002",2014-08-29,NA,NA,NA,NA,NA,8
"6003",2014-08-30,NA,NA,NA,NA,NA,8
"6004",2014-08-31,"Liberia","GRAND BASSA","CASES",13,"Patient database",13
"6005",2014-09-01,NA,NA,NA,NA,NA,13
"6006",2014-09-02,NA,NA,NA,NA,NA,13
"6007",2014-09-03,NA,NA,NA,NA,NA,13
"6008",2014-09-04,NA,NA,NA,NA,NA,13
"6009",2014-09-05,NA,NA,NA,NA,NA,13
"6010",2014-09-06,NA,NA,NA,NA,NA,13
"6011",2014-09-07,"Liberia","GRAND BASSA","CASES",9,"Patient database",9
"6012",2014-09-08,NA,NA,NA,NA,NA,9
"6013",2014-09-09,NA,NA,NA,NA,NA,9
"6014",2014-09-10,NA,NA,NA,NA,NA,9
"6015",2014-09-11,NA,NA,NA,NA,NA,9
"6016",2014-09-12,NA,NA,NA,NA,NA,9
"6017",2014-09-13,NA,NA,NA,NA,NA,9
"6018",2014-09-14,"Liberia","GRAND BASSA","CASES",12,"Patient database",12
"6019",2014-09-15,NA,NA,NA,NA,NA,12
"6020",2014-09-16,NA,NA,NA,NA,NA,12
"6021",2014-09-17,NA,NA,NA,NA,NA,12
"6022",2014-09-18,NA,NA,NA,NA,NA,12
"6023",2014-09-19,NA,NA,NA,NA,NA,12
"6024",2014-09-20,NA,NA,NA,NA,NA,12
"6025",2014-09-21,"Liberia","GRAND BASSA","CASES",8,"Patient database",15.5
"6026",2014-09-21,"Liberia","GRAND BASSA","CASES",23,"Situation report",15.5
"6027",2014-09-22,NA,NA,NA,NA,NA,15.5
"6028",2014-09-23,NA,NA,NA,NA,NA,15.5
